3 1 0.00331257 0.00331257 0.00331257 0.00331257 0.00331257 0.00331257  0.00331257 0.00608173 0.14076443 0.28631188 0.02783349 0.00340213  0.00331257 0.00331257 0.00331257 0.00331257 0.00331257 0.00331257  0.00331257 0.00331257 0.00331257 0.00331257 0.00331257 0.00331257  0.00331257 0.00331257 0.00331257 0.00331257 0.00331257 0.00331257  0.00331257 0.00331257 0.00331257 0.00331257 0.00331257 0.00331257  0.00331257 0.00331257 0.00331257 0.00331257 0.00331257 0.00331257  0.00331257 0.00331257 0.00331257 0.00331257 0.00331257 0.00331257  0.00331257 0.00331257 0.00331257
3 2 0.00331257 0.00331257 0.00331257 0.00331257 0.00331257 0.00331257  0.00331257 0.00344247 0.00970114 0.01650096 0.00445526 0.00331672  0.00331257 0.00331257 0.00331257 0.00331257 0.00331257 0.00331257  0.00331257 0.00331257 0.00331257 0.00331257 0.00331257 0.00331257  0.00331257 0.00331257 0.00331257 0.00331257 0.00331257 0.00331257  0.00331257 0.00331257 0.00331257 0.00331257 0.00331257 0.00331257  0.00331257 0.00331257 0.00331257 0.00331257 0.00331257 0.00331257  0.00331257 0.00331257 0.00331257 0.00331257 0.00331257 0.00331257  0.00331257 0.00331257 0.00331257
4 0 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165  0.00531165 0.00531165 0.00531165 0.00531166 0.00531165 0.00531165  0.00531165 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165  0.00531165 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165  0.00531165 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165  0.00531165 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165  0.00531165 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165  0.00531165 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165  0.00531165 0.00531165 0.00531165
4 1 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165  0.00531165 0.00532275 0.01984935 0.33324276 0.11113912 0.00584182  0.00531165 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165  0.00531165 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165  0.00531165 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165  0.00531165 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165  0.00531165 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165  0.00531165 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165  0.00531165 0.00531165 0.00531165
4 2 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165  0.00531165 0.00531216 0.0060287  0.02056249 0.01027203 0.00533633  0.00531165 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165  0.00531165 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165  0.00531165 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165  0.00531165 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165  0.00531165 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165  0.00531165 0.00531165 0.00531165 0.00531165 0.00531165 0.00531165  0.00531165 0.00531165 0.00531165
5 0 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646  0.00515646 0.00515646 0.00515646 0.00515646 0.00515647 0.00515647  0.00515646 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646  0.00515646 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646  0.00515646 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646  0.00515646 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646  0.00515646 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646  0.00515646 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646  0.00515646 0.00515646 0.00515646
5 1 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646  0.00515646 0.00515646 0.00515646 0.01307781 0.31045845 0.13514579  0.00581507 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646  0.00515646 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646  0.00515646 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646  0.00515646 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646  0.00515646 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646  0.00515646 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646  0.00515646 0.00515646 0.00515646
5 2 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646  0.00515646 0.00515646 0.00515646 0.00553274 0.01920471 0.01122662  0.00518684 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646  0.00515646 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646  0.00515646 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646  0.00515646 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646  0.00515646 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646  0.00515646 0.00515646 0.00515646 0.00515646 0.00515646 0.00515646  0.00515646 0.00515646 0.00515646
6 0 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034  0.00376034 0.00376034 0.00376034 0.00376034 0.00376034 0.00376035  0.00376034 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034  0.00376034 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034  0.00376034 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034  0.00376034 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034  0.00376034 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034  0.00376034 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034  0.00376034 0.00376034 0.00376034
6 1 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034  0.00376034 0.00376034 0.00376034 0.00376034 0.01289916 0.33979272  0.10653666 0.00403741 0.00376034 0.00376034 0.00376034 0.00376034  0.00376034 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034  0.00376034 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034  0.00376034 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034  0.00376034 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034  0.00376034 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034  0.00376034 0.00376034 0.00376034
6 2 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034  0.00376034 0.00376034 0.00376034 0.00376034 0.00417435 0.01844208  0.00828223 0.00377245 0.00376034 0.00376034 0.00376034 0.00376034  0.00376034 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034  0.00376034 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034  0.00376034 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034  0.00376034 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034  0.00376034 0.00376034 0.00376034 0.00376034 0.00376034 0.00376034  0.00376034 0.00376034 0.00376034
7 0 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792  0.00317792 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792  0.00317792 0.00317792 0.00317793 0.00317792 0.00317792 0.00317792  0.00317792 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792  0.00317792 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792  0.00317792 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792  0.00317792 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792  0.00317792 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792  0.00317792 0.00317792 0.00317792
7 1 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792  0.00317792 0.00317792 0.00317792 0.00317792 0.00317792 0.0031851  0.0075688  0.15245628 0.27169127 0.02912717 0.00331358 0.00317792  0.00317792 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792  0.00317792 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792  0.00317792 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792  0.00317792 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792  0.00317792 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792  0.00317792 0.00317792 0.00317792
7 2 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792  0.00317792 0.00317792 0.00317792 0.00317792 0.00317792 0.00317824  0.00337803 0.00987934 0.01524296 0.00434562 0.003184   0.00317792  0.00317792 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792  0.00317792 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792  0.00317792 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792  0.00317792 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792  0.00317792 0.00317792 0.00317792 0.00317792 0.00317792 0.00317792  0.00317792 0.00317792 0.00317792
8 0 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375222 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221
8 1 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00376074 0.00651558 0.09210586  0.27669759 0.08540665 0.00611131 0.00375892 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221
8 2 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375261 0.00388218 0.00788355  0.01649622 0.0075663  0.00386298 0.00375252 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221
9 0 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422353 0.00422354 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352
9 1 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00430367 0.01502803 0.16584007 0.24117316 0.03930728  0.0047605  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352
9 2 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422706 0.00472136 0.01137293 0.0146866  0.00578394  0.00424724 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352
10 0 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409694 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693
10 1 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00518459 0.0768898  0.29977725 0.0776441  0.00520736  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693
10 2 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00414247 0.00714137 0.01649602 0.00717321 0.00414343  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693
11 0 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338  0.00337338 0.00337338 0.00337338 0.00337339 0.00337338 0.00337338  0.00337338 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338  0.00337338 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338  0.00337338 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338  0.00337338 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338  0.00337338 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338  0.00337338 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338  0.00337338 0.00337338 0.00337338
11 1 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338  0.00337338 0.00586061 0.13550571 0.28683922 0.02829469 0.00346329  0.00337338 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338  0.00337338 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338  0.00337338 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338  0.00337338 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338  0.00337338 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338  0.00337338 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338  0.00337338 0.00337338 0.00337338
11 2 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338  0.00337338 0.00347492 0.00872223 0.01488453 0.00438535 0.00337701  0.00337338 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338  0.00337338 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338  0.00337338 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338  0.00337338 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338  0.00337338 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338  0.00337338 0.00337338 0.00337338 0.00337338 0.00337338 0.00337338  0.00337338 0.00337338 0.00337338
12 0 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409694 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693
12 1 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00518459 0.0768898  0.29977725 0.0776441  0.00520736  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693
12 2 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00414247 0.00714137 0.01649602 0.00717321 0.00414343  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693 0.00409693 0.00409693 0.00409693  0.00409693 0.00409693 0.00409693
13 0 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422353 0.00422354 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352
13 1 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00430367 0.01502803 0.16584007 0.24117316 0.03930728  0.0047605  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352
13 2 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422706 0.00472136 0.01137293 0.0146866  0.00578394  0.00424724 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352 0.00422352 0.00422352 0.00422352  0.00422352 0.00422352 0.00422352
14 0 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375222 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221
14 1 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00376074 0.00651558 0.09210586  0.27669759 0.08540665 0.00611131 0.00375892 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221
14 2 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375261 0.00388218 0.00788355  0.01649622 0.0075663  0.00386298 0.00375252 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221 0.00375221 0.00375221 0.00375221  0.00375221 0.00375221 0.00375221
