0 0 3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32529275e-05 3.32582606e-05  3.32544692e-05 3.32527763e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05
0 1 3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 4.39417790e-04 1.44391214e-02  4.46908652e-03 4.51255114e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05
0 2 3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 4.44621780e-04 1.46176907e-02  4.52539071e-03 4.52777694e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05 3.32527718e-05  3.32527718e-05 3.32527718e-05 3.32527718e-05
1 0 3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33744253e-05 3.33820781e-05 3.33776230e-05  3.33742306e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05
1 1 3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 4.16795217e-04 1.43520192e-02 6.21934880e-03  6.43218092e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05
1 2 3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 4.08082555e-04 1.40207963e-02 6.07773213e-03  6.36188902e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05 3.33742135e-05  3.33742135e-05 3.33742135e-05 3.33742135e-05
2 0 3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443341e-05  3.69448416e-05 3.69550679e-05 3.69478400e-05 3.69443513e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05
2 1 3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.74805506e-05  7.82086770e-04 1.58890328e-02 5.19135752e-03 6.25933472e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05
2 2 3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.74586782e-05  7.51676071e-04 1.52351055e-02 4.98033661e-03 6.15470960e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05 3.69443338e-05  3.69443338e-05 3.69443338e-05 3.69443338e-05
3 0 3.10750201e-05 3.10750201e-05 3.10750201e-05 3.10750201e-05  3.10750201e-05 3.10750201e-05 3.10750201e-05 3.10751193e-05  3.10798854e-05 3.10850359e-05 3.10758922e-05 3.10750232e-05  3.10750201e-05 3.10750201e-05 3.10750201e-05 3.10750201e-05  3.10750201e-05 3.10750201e-05 3.10750201e-05 3.10750201e-05  3.10750201e-05 3.10750201e-05 3.10750201e-05 3.10750201e-05  3.10750201e-05 3.10750201e-05 3.10750201e-05 3.10750201e-05  3.10750201e-05 3.10750201e-05 3.10750201e-05 3.10750201e-05  3.10750201e-05 3.10750201e-05 3.10750201e-05 3.10750201e-05  3.10750201e-05 3.10750201e-05 3.10750201e-05 3.10750201e-05  3.10750201e-05 3.10750201e-05 3.10750201e-05 3.10750201e-05  3.10750201e-05 3.10750201e-05 3.10750201e-05 3.10750201e-05  3.10750201e-05 3.10750201e-05 3.10750201e-05
