[-13000.      0.  -7000.]    0.493461566748654
[-13000.      0.  -6000.]    0.554694226879287
[-13000.      0.  -5000.]    0.6104670444224606
[-13000.      0.  -4000.]    0.6638420292852374
[-13000.      0.  -3000.]    0.7065783013209833
[-13000.      0.  -2000.]    0.7376637488309143
[-13000.      0.  -1000.]    0.7565517453367387
[-13000.      0.      0.]    0.7625137657471228
[-13000.      0.   1000.]    0.7565517453367387
[-13000.      0.   2000.]    0.7376637488309143
[-13000.      0.   3000.]    0.7065783013209833
[-13000.      0.   4000.]    0.6638420292852374
[-13000.      0.   5000.]    0.6104670444224606
[-13000.      0.   6000.]    0.554694226879287
[-13000.      0.   7000.]    0.493461566748654
[-13000.      0.   8000.]    0.43414166027951767
[-13000.      0.   9000.]    0.3791623354203562
[-13000.      0.  10000.]    0.3282247540250809
[-13000.      0.  11000.]    0.2796383689159467
[-13000.      0.  12000.]    0.23847016018699455
[-12000.      0. -13000.]    0.23847016018699455
[-12000.      0. -12000.]    0.2837055982449231
[-12000.      0. -11000.]    0.3379265175659477
[-12000.      0. -10000.]    0.3986127078865166
[-12000.      0.  -9000.]    0.4609581429908008
[-12000.      0.  -8000.]    0.5402956433755303
[-12000.      0.  -7000.]    0.6163899968191148
[-12000.      0.  -6000.]    0.6942770524477841
[-12000.      0.  -5000.]    0.7625137657471228
[-12000.      0.  -4000.]    0.7422804444744974
[-12000.      0.  -3000.]    0.7225218563230309
[-12000.      0.  -2000.]    0.7081406819506245
[-12000.      0.  -1000.]    0.6993990727429897
[-12000.      0.      0.]    0.6964657732027784
[-12000.      0.   1000.]    0.6993990727429897
[-12000.      0.   2000.]    0.7081406819506245
[-12000.      0.   3000.]    0.7225218563230309
[-12000.      0.   4000.]    0.7422804444744974
[-12000.      0.   5000.]    0.7625137657471228
[-12000.      0.   6000.]    0.6942770524477841
[-12000.      0.   7000.]    0.6163899968191148
[-12000.      0.   8000.]    0.5402956433755303
[-12000.      0.   9000.]    0.4609581429908008
[-12000.      0.  10000.]    0.3986127078865166
[-12000.      0.  11000.]    0.3379265175659477
[-12000.      0.  12000.]    0.2837055982449231
[-12000.      0.  13000.]    0.23847016018699455
[-11000.      0. -14000.]    0.2314872602857235
[-11000.      0. -13000.]    0.2796383689159467
[-11000.      0. -12000.]    0.3379265175659477
[-11000.      0. -11000.]    0.405159151674698
[-11000.      0. -10000.]    0.4794597794539615
[-11000.      0.  -9000.]    0.5692068737754503
[-11000.      0.  -8000.]    0.6638420292852374
[-11000.      0.  -7000.]    0.7565517453367387
[-11000.      0.  -6000.]    0.7338644139016687
[-11000.      0.  -5000.]    0.7023225873796968
[-11000.      0.  -4000.]    0.6774538192556631
[-11000.      0.  -3000.]    0.6580580092792541
[-11000.      0.  -2000.]    0.6438891610855324
[-11000.      0.  -1000.]    0.6356820109662985
[-11000.      0.      0.]    0.6327673472432482
[-11000.      0.   1000.]    0.6356820109662985
[-11000.      0.   2000.]    0.6438891610855324
[-11000.      0.   3000.]    0.6580580092792541
[-11000.      0.   4000.]    0.6774538192556631
[-11000.      0.   5000.]    0.7023225873796968
[-11000.      0.   6000.]    0.7338644139016687
[-11000.      0.   7000.]    0.7565517453367387
[-11000.      0.   8000.]    0.6638420292852374
[-11000.      0.   9000.]    0.5692068737754503
[-11000.      0.  10000.]    0.4794597794539615
[-11000.      0.  11000.]    0.405159151674698
[-11000.      0.  12000.]    0.3379265175659477
[-11000.      0.  13000.]    0.2796383689159467
[-11000.      0.  14000.]    0.2314872602857235
[-10000.      0. -14000.]    0.2687232806274145
[-10000.      0. -13000.]    0.3282247540250809
[-10000.      0. -12000.]    0.3986127078865166
[-10000.      0. -11000.]    0.4794597794539615
[-10000.      0. -10000.]    0.5789470047723092
[-10000.      0.  -9000.]    0.6881540821140433
[-10000.      0.  -8000.]    0.7533850431102399
[-10000.      0.  -7000.]    0.7110354676101601
[-10000.      0.  -6000.]    0.6747131281444124
[-10000.      0.  -5000.]    0.6438891610855324
[-10000.      0.  -4000.]    0.6158790175338911
[-10000.      0.  -3000.]    0.5914812561590693
[-10000.      0.  -2000.]    0.5735902811767462
[-10000.      0.  -1000.]    0.5626558671896745
[-10000.      0.      0.]    0.5589762009202335
[-10000.      0.   1000.]    0.5626558671896745
[-10000.      0.   2000.]    0.5735902811767462
[-10000.      0.   3000.]    0.5914812561590693
[-10000.      0.   4000.]    0.6158790175338911
[-10000.      0.   5000.]    0.6438891610855324
[-10000.      0.   6000.]    0.6747131281444124
[-10000.      0.   7000.]    0.7110354676101601
[-10000.      0.   8000.]    0.7533850431102399
[-10000.      0.   9000.]    0.6881540821140433
[-10000.      0.  10000.]    0.5789470047723092
[-10000.      0.  11000.]    0.4794597794539615
[-10000.      0.  12000.]    0.3986127078865166
[-10000.      0.  13000.]    0.3282247540250809
[-10000.      0.  14000.]    0.2687232806274145
[ -9000.      0. -15000.]    0.2508114880825015
[ -9000.      0. -14000.]    0.30987995901532134
[ -9000.      0. -13000.]    0.3791623354203562
[ -9000.      0. -12000.]    0.4609581429908008
[ -9000.      0. -11000.]    0.5692068737754503
[ -9000.      0. -10000.]    0.6881540821140433
[-9000.     0. -9000.]    0.7478491493514475
[-9000.     0. -8000.]    0.6993990727429897
[-9000.     0. -7000.]    0.6580580092792541
[-9000.     0. -6000.]    0.619306308404712
[-9000.     0. -5000.]    0.5807953757288195
[-9000.     0. -4000.]    0.5517401774011399
[-9000.     0. -3000.]    0.5345662502294634
[-9000.     0. -2000.]    0.5172979943293396
[-9000.     0. -1000.]    0.5063228017710485
[-9000.     0.     0.]    0.5026221986688492
[-9000.     0.  1000.]    0.5063228017710485
[-9000.     0.  2000.]    0.5172979943293396
[-9000.     0.  3000.]    0.5345662502294634
[-9000.     0.  4000.]    0.5517401774011399
[-9000.     0.  5000.]    0.5807953757288195
[-9000.     0.  6000.]    0.619306308404712
[-9000.     0.  7000.]    0.6580580092792541
[-9000.     0.  8000.]    0.6993990727429897
[-9000.     0.  9000.]    0.7478491493514475
[-9000.     0. 10000.]    0.6881540821140433
[-9000.     0. 11000.]    0.5692068737754503
[-9000.     0. 12000.]    0.4609581429908008
[-9000.     0. 13000.]    0.3791623354203562
[-9000.     0. 14000.]    0.30987995901532134
[-9000.     0. 15000.]    0.2508114880825015
[ -8000.      0. -16000.]    0.22628211194003708
[ -8000.      0. -15000.]    0.2814703312309427
[ -8000.      0. -14000.]    0.3501671716023489
[ -8000.      0. -13000.]    0.43414166027951767
[ -8000.      0. -12000.]    0.5402956433755303
[ -8000.      0. -11000.]    0.6638420292852374
[ -8000.      0. -10000.]    0.7533850431102399
[-8000.     0. -9000.]    0.6993990727429897
[-8000.     0. -8000.]    0.6524230700702929
[-8000.     0. -7000.]    0.6055116431071066
[-8000.     0. -6000.]    0.5589762009202335
[-8000.     0. -5000.]    0.5310507342026616
[-8000.     0. -4000.]    0.4987554183208433
[-8000.     0. -3000.]    0.4698756545901203
[-8000.     0. -2000.]    0.4669272196285471
[-8000.     0. -1000.]    0.46663425124106006
[-8000.     0.     0.]    0.46653509939847737
[-8000.     0.  1000.]    0.46663425124106006
[-8000.     0.  2000.]    0.4669272196285471
[-8000.     0.  3000.]    0.4698756545901203
[-8000.     0.  4000.]    0.4987554183208433
[-8000.     0.  5000.]    0.5310507342026616
[-8000.     0.  6000.]    0.5589762009202335
[-8000.     0.  7000.]    0.6055116431071066
[-8000.     0.  8000.]    0.6524230700702929
[-8000.     0.  9000.]    0.6993990727429897
[-8000.     0. 10000.]    0.7533850431102399
[-8000.     0. 11000.]    0.6638420292852374
[-8000.     0. 12000.]    0.5402956433755303
[-8000.     0. 13000.]    0.43414166027951767
[-8000.     0. 14000.]    0.3501671716023489
[-8000.     0. 15000.]    0.2814703312309427
[-8000.     0. 16000.]    0.22628211194003708
[ -7000.      0. -16000.]    0.25258748888265886
[ -7000.      0. -15000.]    0.31620709411932524
[ -7000.      0. -14000.]    0.39535149528305424
[ -7000.      0. -13000.]    0.493461566748654
[ -7000.      0. -12000.]    0.6163899968191148
[ -7000.      0. -11000.]    0.7565517453367387
[ -7000.      0. -10000.]    0.7110354676101601
[-7000.     0. -9000.]    0.6580580092792541
[-7000.     0. -8000.]    0.6055116431071066
[-7000.     0. -7000.]    0.5540900099626187
[-7000.     0. -6000.]    0.5172979943293396
[-7000.     0. -5000.]    0.47408001934494093
[-7000.     0. -4000.]    0.46663425124106006
[-7000.     0. -3000.]    0.4659231922601648
[-7000.     0. -2000.]    0.46538864507494193
[-7000.     0. -1000.]    0.46505575231545887
[-7000.     0.     0.]    0.46494258067795596
[-7000.     0.  1000.]    0.46505575231545887
[-7000.     0.  2000.]    0.46538864507494193
[-7000.     0.  3000.]    0.4659231922601648
[-7000.     0.  4000.]    0.46663425124106006
[-7000.     0.  5000.]    0.47408001934494093
[-7000.     0.  6000.]    0.5172979943293396
[-7000.     0.  7000.]    0.5540900099626187
[-7000.     0.  8000.]    0.6055116431071066
[-7000.     0.  9000.]    0.6580580092792541
[-7000.     0. 10000.]    0.7110354676101601
[-7000.     0. 11000.]    0.7565517453367387
[-7000.     0. 12000.]    0.6163899968191148
[-7000.     0. 13000.]    0.493461566748654
[-7000.     0. 14000.]    0.39535149528305424
[-7000.     0. 15000.]    0.31620709411932524
[-7000.     0. 16000.]    0.25258748888265886
[ -6000.      0. -16000.]    0.2759855108405915
[ -6000.      0. -15000.]    0.3477087488603193
[ -6000.      0. -14000.]    0.4374662064215736
[ -6000.      0. -13000.]    0.554694226879287
[ -6000.      0. -12000.]    0.6942770524477841
[ -6000.      0. -11000.]    0.7338644139016687
[ -6000.      0. -10000.]    0.6747131281444124
[-6000.     0. -9000.]    0.619306308404712
[-6000.     0. -8000.]    0.5589762009202335
[-6000.     0. -7000.]    0.5172979943293396
[-6000.     0. -6000.]    0.4673079759816785
[-6000.     0. -5000.]    0.46623290634844594
[-6000.     0. -4000.]    0.4652787523592855
[-6000.     0. -3000.]    0.46447791953081047
[-6000.     0. -2000.]    0.46386701097136857
[-6000.     0. -1000.]    0.46348200036988396
[-6000.     0.     0.]    0.463350218322147
[-6000.     0.  1000.]    0.46348200036988396
[-6000.     0.  2000.]    0.46386701097136857
[-6000.     0.  3000.]    0.46447791953081047
[-6000.     0.  4000.]    0.4652787523592855
[-6000.     0.  5000.]    0.46623290634844594
[-6000.     0.  6000.]    0.4673079759816785
[-6000.     0.  7000.]    0.5172979943293396
[-6000.     0.  8000.]    0.5589762009202335
[-6000.     0.  9000.]    0.619306308404712
[-6000.     0. 10000.]    0.6747131281444124
[-6000.     0. 11000.]    0.7338644139016687
[-6000.     0. 12000.]    0.6942770524477841
[-6000.     0. 13000.]    0.554694226879287
[-6000.     0. 14000.]    0.4374662064215736
[-6000.     0. 15000.]    0.3477087488603193
[-6000.     0. 16000.]    0.2759855108405915
[ -5000.      0. -17000.]    0.23671979771326337
[ -5000.      0. -16000.]    0.300287779883007
[ -5000.      0. -15000.]    0.3791623354203562
[ -5000.      0. -14000.]    0.4794597794539615
[ -5000.      0. -13000.]    0.6104670444224606
[ -5000.      0. -12000.]    0.7625137657471228
[ -5000.      0. -11000.]    0.7023225873796968
[ -5000.      0. -10000.]    0.6438891610855324
[-5000.     0. -9000.]    0.5807953757288195
[-5000.     0. -8000.]    0.5310507342026616
[-5000.     0. -7000.]    0.47408001934494093
[-5000.     0. -6000.]    0.46623290634844594
[-5000.     0. -5000.]    0.46505575231545887
[-5000.     0. -4000.]    0.463992119489767
[-5000.     0. -3000.]    0.46308104780132225
[-5000.     0. -2000.]    0.46237125472726737
[-5000.     0. -1000.]    0.46191566328363687
[-5000.     0.     0.]    0.46175801047763687
[-5000.     0.  1000.]    0.46191566328363687
[-5000.     0.  2000.]    0.46237125472726737
[-5000.     0.  3000.]    0.46308104780132225
[-5000.     0.  4000.]    0.463992119489767
[-5000.     0.  5000.]    0.46505575231545887
[-5000.     0.  6000.]    0.46623290634844594
[-5000.     0.  7000.]    0.47408001934494093
[-5000.     0.  8000.]    0.5310507342026616
[-5000.     0.  9000.]    0.5807953757288195
[-5000.     0. 10000.]    0.6438891610855324
[-5000.     0. 11000.]    0.7023225873796968
[-5000.     0. 12000.]    0.7625137657471228
[-5000.     0. 13000.]    0.6104670444224606
[-5000.     0. 14000.]    0.4794597794539615
[-5000.     0. 15000.]    0.3791623354203562
[-5000.     0. 16000.]    0.300287779883007
[-5000.     0. 17000.]    0.23671979771326337
[ -4000.      0. -17000.]    0.25258748888265886
[ -4000.      0. -16000.]    0.32099980175348947
[ -4000.      0. -15000.]    0.40844454857172435
[ -4000.      0. -14000.]    0.5212694721020653
[ -4000.      0. -13000.]    0.6638420292852374
[ -4000.      0. -12000.]    0.7422804444744974
[ -4000.      0. -11000.]    0.6774538192556631
[ -4000.      0. -10000.]    0.6158790175338911
[-4000.     0. -9000.]    0.5517401774011399
[-4000.     0. -8000.]    0.4987554183208433
[-4000.     0. -7000.]    0.46663425124106006
[-4000.     0. -6000.]    0.4652787523592855
[-4000.     0. -5000.]    0.463992119489767
[-4000.     0. -4000.]    0.46280384164622296
[-4000.     0. -3000.]    0.46175801047763687
[-4000.     0. -2000.]    0.4609581429908008
[-4000.     0. -1000.]    0.4609581429908008
[-4000.     0.     0.]    0.4609581429908008
[-4000.     0.  1000.]    0.4609581429908008
[-4000.     0.  2000.]    0.4609581429908008
[-4000.     0.  3000.]    0.46175801047763687
[-4000.     0.  4000.]    0.46280384164622296
[-4000.     0.  5000.]    0.463992119489767
[-4000.     0.  6000.]    0.4652787523592855
[-4000.     0.  7000.]    0.46663425124106006
[-4000.     0.  8000.]    0.4987554183208433
[-4000.     0.  9000.]    0.5517401774011399
[-4000.     0. 10000.]    0.6158790175338911
[-4000.     0. 11000.]    0.6774538192556631
[-4000.     0. 12000.]    0.7422804444744974
[-4000.     0. 13000.]    0.6638420292852374
[-4000.     0. 14000.]    0.5212694721020653
[-4000.     0. 15000.]    0.40844454857172435
[-4000.     0. 16000.]    0.32099980175348947
[-4000.     0. 17000.]    0.25258748888265886
[ -3000.      0. -17000.]    0.26511347461060686
[ -3000.      0. -16000.]    0.3379265175659477
[ -3000.      0. -15000.]    0.4308247789020816
[ -3000.      0. -14000.]    0.554694226879287
[ -3000.      0. -13000.]    0.7065783013209833
[ -3000.      0. -12000.]    0.7225218563230309
[ -3000.      0. -11000.]    0.6580580092792541
[ -3000.      0. -10000.]    0.5914812561590693
[-3000.     0. -9000.]    0.5345662502294634
[-3000.     0. -8000.]    0.4698756545901203
[-3000.     0. -7000.]    0.4659231922601648
[-3000.     0. -6000.]    0.46447791953081047
[-3000.     0. -5000.]    0.46308104780132225
[-3000.     0. -4000.]    0.46175801047763687
[-3000.     0. -3000.]    0.4609581429908008
[-3000.     0. -2000.]    0.4108569733073778
[-3000.     0. -1000.]    0.35194815144232267
[-3000.     0.     0.]    0.33289534265041876
[-3000.     0.  1000.]    0.35194815144232267
[-3000.     0.  2000.]    0.4108569733073778
[-3000.     0.  3000.]    0.4609581429908008
[-3000.     0.  4000.]    0.46175801047763687
[-3000.     0.  5000.]    0.46308104780132225
[-3000.     0.  6000.]    0.46447791953081047
[-3000.     0.  7000.]    0.4659231922601648
[-3000.     0.  8000.]    0.4698756545901203
[-3000.     0.  9000.]    0.5345662502294634
[-3000.     0. 10000.]    0.5914812561590693
[-3000.     0. 11000.]    0.6580580092792541
[-3000.     0. 12000.]    0.7225218563230309
[-3000.     0. 13000.]    0.7065783013209833
[-3000.     0. 14000.]    0.554694226879287
[-3000.     0. 15000.]    0.4308247789020816
[-3000.     0. 16000.]    0.3379265175659477
[-3000.     0. 17000.]    0.26511347461060686
[ -2000.      0. -17000.]    0.2741645588400202
[ -2000.      0. -16000.]    0.3501671716023489
[ -2000.      0. -15000.]    0.44748647755823506
[ -2000.      0. -14000.]    0.5789470047723092
[ -2000.      0. -13000.]    0.7376637488309143
[ -2000.      0. -12000.]    0.7081406819506245
[ -2000.      0. -11000.]    0.6438891610855324
[ -2000.      0. -10000.]    0.5735902811767462
[-2000.     0. -9000.]    0.5172979943293396
[-2000.     0. -8000.]    0.4669272196285471
[-2000.     0. -7000.]    0.46538864507494193
[-2000.     0. -6000.]    0.46386701097136857
[-2000.     0. -5000.]    0.46237125472726737
[-2000.     0. -4000.]    0.4609581429908008
[-2000.     0. -3000.]    0.4108569733073778
[-2000.     0. -2000.]    0.33175732576986433
[-2000.     0. -1000.]    0.33175732576986433
[-2000.     0.     0.]    0.33175732576986433
[-2000.     0.  1000.]    0.33175732576986433
[-2000.     0.  2000.]    0.33175732576986433
[-2000.     0.  3000.]    0.4108569733073778
[-2000.     0.  4000.]    0.4609581429908008
[-2000.     0.  5000.]    0.46237125472726737
[-2000.     0.  6000.]    0.46386701097136857
[-2000.     0.  7000.]    0.46538864507494193
[-2000.     0.  8000.]    0.4669272196285471
[-2000.     0.  9000.]    0.5172979943293396
[-2000.     0. 10000.]    0.5735902811767462
[-2000.     0. 11000.]    0.6438891610855324
[-2000.     0. 12000.]    0.7081406819506245
[-2000.     0. 13000.]    0.7376637488309143
[-2000.     0. 14000.]    0.5789470047723092
[-2000.     0. 15000.]    0.44748647755823506
[-2000.     0. 16000.]    0.3501671716023489
[-2000.     0. 17000.]    0.2741645588400202
[ -1000.      0. -17000.]    0.2796383689159467
[ -1000.      0. -16000.]    0.35757396499610145
[ -1000.      0. -15000.]    0.45757809500909774
[ -1000.      0. -14000.]    0.5936573887634761
[ -1000.      0. -13000.]    0.7565517453367387
[ -1000.      0. -12000.]    0.6993990727429897
[ -1000.      0. -11000.]    0.6356820109662985
[ -1000.      0. -10000.]    0.5626558671896745
[-1000.     0. -9000.]    0.5063228017710485
[-1000.     0. -8000.]    0.46663425124106006
[-1000.     0. -7000.]    0.46505575231545887
[-1000.     0. -6000.]    0.46348200036988396
[-1000.     0. -5000.]    0.46191566328363687
[-1000.     0. -4000.]    0.4609581429908008
[-1000.     0. -3000.]    0.35194815144232267
[-1000.     0. -2000.]    0.33175732576986433
[-1000.     0. -1000.]    0.33175732576986433
[-1000.     0.     0.]    0.33175732576986433
[-1000.     0.  1000.]    0.33175732576986433
[-1000.     0.  2000.]    0.33175732576986433
[-1000.     0.  3000.]    0.35194815144232267
[-1000.     0.  4000.]    0.4609581429908008
[-1000.     0.  5000.]    0.46191566328363687
[-1000.     0.  6000.]    0.46348200036988396
[-1000.     0.  7000.]    0.46505575231545887
[-1000.     0.  8000.]    0.46663425124106006
[-1000.     0.  9000.]    0.5063228017710485
[-1000.     0. 10000.]    0.5626558671896745
[-1000.     0. 11000.]    0.6356820109662985
[-1000.     0. 12000.]    0.6993990727429897
[-1000.     0. 13000.]    0.7565517453367387
[-1000.     0. 14000.]    0.5936573887634761
[-1000.     0. 15000.]    0.45757809500909774
[-1000.     0. 16000.]    0.35757396499610145
[-1000.     0. 17000.]    0.2796383689159467
[     0.      0. -17000.]    0.2814703312309427
[     0.      0. -16000.]    0.3600535441599932
[     0.      0. -15000.]    0.4609581429908008
[     0.      0. -14000.]    0.5986725778413546
[     0.      0. -13000.]    0.7625137657471228
[     0.      0. -12000.]    0.6964657732027784
[     0.      0. -11000.]    0.6327673472432482
[     0.      0. -10000.]    0.5589762009202335
[    0.     0. -9000.]    0.5026221986688492
[    0.     0. -8000.]    0.46653509939847737
[    0.     0. -7000.]    0.46494258067795596
[    0.     0. -6000.]    0.463350218322147
[    0.     0. -5000.]    0.46175801047763687
[    0.     0. -4000.]    0.4609581429908008
[    0.     0. -3000.]    0.33289534265041876
[    0.     0. -2000.]    0.33175732576986433
[    0.     0. -1000.]    0.33175732576986433
[0. 0. 0.]    0.33175732576986433
[   0.    0. 1000.]    0.33175732576986433
[   0.    0. 2000.]    0.33175732576986433
[   0.    0. 3000.]    0.33289534265041876
[   0.    0. 4000.]    0.4609581429908008
[   0.    0. 5000.]    0.46175801047763687
[   0.    0. 6000.]    0.463350218322147
[   0.    0. 7000.]    0.46494258067795596
[   0.    0. 8000.]    0.46653509939847737
[   0.    0. 9000.]    0.5026221986688492
[    0.     0. 10000.]    0.5589762009202335
[    0.     0. 11000.]    0.6327673472432482
[    0.     0. 12000.]    0.6964657732027784
[    0.     0. 13000.]    0.7625137657471228
[    0.     0. 14000.]    0.5986725778413546
[    0.     0. 15000.]    0.4609581429908008
[    0.     0. 16000.]    0.3600535441599932
[    0.     0. 17000.]    0.2814703312309427
[  1000.      0. -17000.]    0.2796383689159467
[  1000.      0. -16000.]    0.35757396499610145
[  1000.      0. -15000.]    0.45757809500909774
[  1000.      0. -14000.]    0.5936573887634761
[  1000.      0. -13000.]    0.7565517453367387
[  1000.      0. -12000.]    0.6993990727429897
[  1000.      0. -11000.]    0.6356820109662985
[  1000.      0. -10000.]    0.5626558671896745
[ 1000.     0. -9000.]    0.5063228017710485
[ 1000.     0. -8000.]    0.46663425124106006
[ 1000.     0. -7000.]    0.46505575231545887
[ 1000.     0. -6000.]    0.46348200036988396
[ 1000.     0. -5000.]    0.46191566328363687
[ 1000.     0. -4000.]    0.4609581429908008
[ 1000.     0. -3000.]    0.35194815144232267
[ 1000.     0. -2000.]    0.33175732576986433
[ 1000.     0. -1000.]    0.33175732576986433
[1000.    0.    0.]    0.33175732576986433
[1000.    0. 1000.]    0.33175732576986433
[1000.    0. 2000.]    0.33175732576986433
[1000.    0. 3000.]    0.35194815144232267
[1000.    0. 4000.]    0.4609581429908008
[1000.    0. 5000.]    0.46191566328363687
[1000.    0. 6000.]    0.46348200036988396
[1000.    0. 7000.]    0.46505575231545887
[1000.    0. 8000.]    0.46663425124106006
[1000.    0. 9000.]    0.5063228017710485
[ 1000.     0. 10000.]    0.5626558671896745
[ 1000.     0. 11000.]    0.6356820109662985
[ 1000.     0. 12000.]    0.6993990727429897
[ 1000.     0. 13000.]    0.7565517453367387
[ 1000.     0. 14000.]    0.5936573887634761
[ 1000.     0. 15000.]    0.45757809500909774
[ 1000.     0. 16000.]    0.35757396499610145
[ 1000.     0. 17000.]    0.2796383689159467
[  2000.      0. -17000.]    0.2741645588400202
[  2000.      0. -16000.]    0.3501671716023489
[  2000.      0. -15000.]    0.44748647755823506
[  2000.      0. -14000.]    0.5789470047723092
[  2000.      0. -13000.]    0.7376637488309143
[  2000.      0. -12000.]    0.7081406819506245
[  2000.      0. -11000.]    0.6438891610855324
[  2000.      0. -10000.]    0.5735902811767462
[ 2000.     0. -9000.]    0.5172979943293396
[ 2000.     0. -8000.]    0.4669272196285471
[ 2000.     0. -7000.]    0.46538864507494193
[ 2000.     0. -6000.]    0.46386701097136857
[ 2000.     0. -5000.]    0.46237125472726737
[ 2000.     0. -4000.]    0.4609581429908008
[ 2000.     0. -3000.]    0.4108569733073778
[ 2000.     0. -2000.]    0.33175732576986433
[ 2000.     0. -1000.]    0.33175732576986433
[2000.    0.    0.]    0.33175732576986433
[2000.    0. 1000.]    0.33175732576986433
[2000.    0. 2000.]    0.33175732576986433
[2000.    0. 3000.]    0.4108569733073778
[2000.    0. 4000.]    0.4609581429908008
[2000.    0. 5000.]    0.46237125472726737
[2000.    0. 6000.]    0.46386701097136857
[2000.    0. 7000.]    0.46538864507494193
[2000.    0. 8000.]    0.4669272196285471
[2000.    0. 9000.]    0.5172979943293396
[ 2000.     0. 10000.]    0.5735902811767462
[ 2000.     0. 11000.]    0.6438891610855324
[ 2000.     0. 12000.]    0.7081406819506245
[ 2000.     0. 13000.]    0.7376637488309143
[ 2000.     0. 14000.]    0.5789470047723092
[ 2000.     0. 15000.]    0.44748647755823506
[ 2000.     0. 16000.]    0.3501671716023489
[ 2000.     0. 17000.]    0.2741645588400202
[  3000.      0. -17000.]    0.26511347461060686
[  3000.      0. -16000.]    0.3379265175659477
[  3000.      0. -15000.]    0.4308247789020816
[  3000.      0. -14000.]    0.554694226879287
[  3000.      0. -13000.]    0.7065783013209833
[  3000.      0. -12000.]    0.7225218563230309
[  3000.      0. -11000.]    0.6580580092792541
[  3000.      0. -10000.]    0.5914812561590693
[ 3000.     0. -9000.]    0.5345662502294634
[ 3000.     0. -8000.]    0.4698756545901203
[ 3000.     0. -7000.]    0.4659231922601648
[ 3000.     0. -6000.]    0.46447791953081047
[ 3000.     0. -5000.]    0.46308104780132225
[ 3000.     0. -4000.]    0.46175801047763687
[ 3000.     0. -3000.]    0.4609581429908008
