0 0 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709
0 1 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709 0.00372709 0.01245974 0.3253536  0.10206758 0.00399228 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709
0 2 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709 0.00372709 0.00372973 0.00382439  0.00375684 0.00372717 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709 0.00372709 0.00372709 0.00372709  0.00372709 0.00372709 0.00372709
1 0 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309
1 1 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309 0.01266101 0.29610644 0.12892644  0.00575075 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309
1 2 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309 0.00512466 0.00518391 0.00514889  0.00512322 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309 0.00512309 0.00512309 0.00512309  0.00512309 0.00512309 0.00512309
2 0 0.0052747 0.0052747 0.0052747 0.0052747 0.0052747 0.0052747 0.0052747  0.0052747 0.0052747 0.0052747 0.0052747 0.0052747 0.0052747 0.0052747  0.0052747 0.0052747 0.0052747 0.0052747 0.0052747 0.0052747 0.0052747  0.0052747 0.0052747 0.0052747 0.0052747 0.0052747 0.0052747 0.0052747  0.0052747 0.0052747 0.0052747 0.0052747 0.0052747 0.0052747 0.0052747  0.0052747 0.0052747 0.0052747 0.0052747 0.0052747 0.0052747 0.0052747  0.0052747 0.0052747 0.0052747 0.0052747 0.0052747 0.0052747 0.0052747  0.0052747 0.0052747
2 1 0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.00528527 0.01906726 0.31735373 0.10594776 0.00577923  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747
2 2 0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.00527702 0.00532739 0.00529169 0.00527479  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747  0.0052747
3 0 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.00328149 0.00328149
3 1 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.0059149  0.134056   0.27249303 0.02660826 0.00336671  0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.00328149 0.00328149
3 2 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.00328191 0.0033021  0.00332382 0.00328517 0.00328151  0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.00328149 0.00328149 0.00328149 0.00328149 0.00328149  0.00328149 0.00328149 0.00328149
