# Header tau table: n, M, far-UV, molecules(171)                                                                                                                                                            
# molecules: C+ 1, C 3, O 3, CO 49, 13CO 49, 13C+ 1, 13C 3, HCO+ 15, H13CO+ 30, H3O+ 17, CH+ 10
10.0	-30.0	-10.0	0.0068614	0.00041593	0.00012424	3.1125000000000003e-12	0.056517	0.0044117	3.0965e-09	0.00017489	6.6598e-05	1.538e-05	3.2168e-06	6.829000000000001e-07	1.2774e-07	2.6682e-08	8.895699999999998e-09	4.0433e-09	1.8229999999999998e-09	7.638e-10	2.9543999999999996e-10	1.0566e-10	3.4984e-11	1.0736e-11	3.0578e-12	8.075799999999999e-13	1.9371000000000001e-13	3.0881999999999997e-14	1.9688e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9461e-06	1.632e-06	3.9917000000000005e-07	8.6231e-08	2.4348e-08	1.2765e-08	7.9749e-09	4.572699999999999e-09	2.3718999999999996e-09	1.1216e-09	4.872499999999999e-10	1.9569e-10	7.2868e-11	2.5234e-11	8.1388e-12	2.4449000000000002e-12	6.832800000000001e-13	1.7418000000000002e-13	2.7157e-14	2.2198e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011902	7.187e-06	2.175e-06	5.4228e-14	2.8208e-06	7.2918e-07	2.0252000000000002e-07	2.1393e-07	2.0911000000000002e-07	1.7948e-07	1.3598e-07	9.2229e-08	5.6691e-08	3.1889e-08	1.6538e-08	7.956599999999998e-09	3.5663999999999996e-09	1.4940999999999998e-09	5.8739e-10	-6.709e-05	-1.6824e-06	-1.0803e-10	3.1619000000000003e-07	3.6485000000000004e-07	3.209e-08	2.4765e-08	1.7112e-08	1.0725e-08	6.1554e-09	3.2606999999999997e-09	1.6043e-09	7.3652e-11	3.1632e-11	1.2754e-11	4.8369e-12	1.7280000000000001e-12	5.7886e-13	1.8229000000000002e-13	4.3853e-14	3.2455e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8375e-06	3.8871000000000004e-07	6.9485e-08	2.2803e-08	3.8387e-06	9.5407e-08	9.878599999999999e-09	1.7699e-08	9.010699999999999e-09	2.0527999999999998e-09	4.0896000000000003e-07	3.3011e-06	5.5147000000000004e-08	8.845099999999998e-09	1.9971e-07	5.1446e-09	2.3224999999999998e-09	5.5259e-09	1.9983e-10	3.9321e-12	1.6253000000000002e-13	0.0	0.0	0.0	0.0	0.0	0.0
20.0	-30.0	-10.0	0.018488	0.029554	0.007578299999999999	1.9129e-10	0.0078258	0.00017118	1.2013999999999999e-10	0.018601	0.014251	0.0040235	0.00062679	7.3304e-05	6.7933e-06	4.8414e-07	3.1472e-08	2.6545e-09	3.9928999999999997e-10	7.3429e-11	1.2877e-11	2.0492e-12	2.899e-13	3.2768e-14	5.9865999999999995e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010977	0.00098082	0.00030252	5.1097e-05	6.4048e-06	6.418900000000001e-07	5.2364e-08	4.9117999999999995e-09	7.3832e-10	1.2853e-10	2.2707e-11	3.952e-12	6.512600000000001e-13	1.0045e-13	4.5858000000000005e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034755	0.00054686	0.00014113	3.522e-12	7.832299999999998e-06	1.8606e-06	6.907e-07	8.629e-07	6.5827e-07	4.1718000000000003e-07	2.2536000000000003e-07	1.0578000000000001e-07	4.367e-08	1.5972e-08	5.1952e-09	1.5069999999999999e-09	3.9041e-10	9.0405e-11	1.8755e-11	-5.5996e-05	-1.0975e-06	5.7903e-09	2.4777e-06	2.0094e-06	1.3258e-07	7.4477e-08	3.6362e-08	1.5618e-08	5.9415e-09	2.0119999999999997e-09	6.0846e-10	1.6466e-11	3.9900000000000006e-12	8.6652e-13	1.6704e-13	2.2897e-14	7.005099999999999e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2673e-05	6.854100000000001e-07	6.1684e-08	2.0277e-08	2.7952e-06	3.0906e-08	3.1999999999999997e-09	3.3127999999999996e-09	7.7571e-10	1.7671999999999999e-10	4.5425000000000003e-07	3.0554e-06	2.2305e-08	3.5789999999999997e-09	4.717e-08	5.5194e-10	2.4918e-10	9.489100000000001e-08	1.696e-09	4.2723e-12	4.9583e-15	0.0	0.0	0.0	0.0	0.0	0.0
30.0	-30.0	-10.0	0.014423	0.39032	0.053061	1.3779e-09	0.0001986	8.4169e-07	5.907000000000001e-13	1.1926	0.76251	0.31688	0.069771	0.0040113	0.00011854	3.1599e-06	7.5192e-08	1.7587e-09	5.9614e-11	2.7567e-12	1.2333000000000002e-13	3.0138e-15	8.921e-18	2.4357e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26895	0.21973	0.063214	0.0064567	0.00034422	1.4008e-05	4.6771000000000005e-07	1.4243e-08	5.5194e-10	3.1371e-11	1.7382e-12	8.1343e-14	7.859999999999998e-16	1.8956e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023358	0.0064367	0.00083496	2.0842e-11	4.9067e-05	1.0184e-05	6.366e-06	4.0835e-06	1.8281e-06	6.358900000000001e-07	1.7426000000000003e-07	3.8087e-08	6.717199999999999e-09	9.6727e-10	1.1554e-10	1.1809e-11	1.1062e-12	1.0768000000000001e-13	1.0394e-14	-7.391299999999998e-05	-1.5547e-06	2.7904e-08	1.1874e-06	5.784e-07	2.1264e-08	6.167999999999999e-09	1.4314999999999999e-09	2.6901e-10	4.1428e-11	5.3225e-12	5.889100000000001e-13	1.9296e-15	7.8532e-18	9.3692e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1153e-05	6.0421e-07	1.193e-08	3.9221e-09	3.5086e-07	6.95e-10	7.1961e-11	2.4576e-11	1.4509e-12	3.3051e-13	1.4446e-07	6.4359e-07	7.991599999999998e-10	1.2823e-10	5.5523e-10	1.4744e-12	6.6574e-13	2.7638000000000004e-07	1.1846999999999998e-09	6.5489e-13	2.5688999999999997e-16	0.0	0.0	0.0	0.0	0.0	0.0
40.0	-30.0	-10.0	0.00052402	0.46544	0.017973	4.5714e-10	2.3818e-05	2.6168e-06	1.8363e-12	4.1322	2.036	0.79129	0.25366	0.053697	0.0015238	1.0715e-05	7.430899999999998e-08	9.974799999999999e-09	2.3574999999999998e-09	5.3018e-10	1.1176999999999999e-10	2.4344e-11	8.3718e-12	3.3884e-12	1.3401000000000001e-12	5.0197e-13	1.7717000000000002e-13	6.0038e-14	1.5243e-14	2.3866e-15	6.049200000000001e-17	4.3690000000000004e-18	1.555e-19	1.9581999999999998e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4418	0.92117	0.31644	0.052218	0.0025894	4.9568e-05	4.5238000000000003e-07	4.0103e-09	4.1495e-10	9.5907e-11	2.3429e-11	8.638e-12	4.0527e-12	1.9077e-12	8.582500000000001e-13	3.6253e-13	1.4368000000000002e-13	5.4626e-14	1.6245e-14	3.4249e-15	2.0073999999999998e-16	5.7536e-18	8.3471e-19	9.7766e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2794e-06	0.0053256	0.00018213	4.5431e-12	0.001108	0.0004547	5.8586e-05	4.3614e-06	2.5211e-07	1.5461e-08	1.3444999999999999e-09	2.8788e-10	1.5072e-10	9.9081e-11	6.5164e-11	4.1181e-11	2.475e-11	1.4088e-11	7.598199999999998e-12	-0.00026438	3.6769e-06	2.7797e-06	1.5703000000000002e-07	6.0841e-09	1.9408e-10	4.8192e-12	3.8296e-13	1.2012000000000002e-13	4.4526e-14	1.6085999999999998e-14	7.0196e-15	1.6211e-17	3.9445e-17	3.4584e-18	5.5404e-19	6.323399999999999e-20	1.4225e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0142e-06	1.7226e-07	1.5085e-09	4.9581e-10	8.0597e-08	2.6914999999999996e-09	2.7867999999999996e-10	6.3299e-10	4.4745999999999997e-10	1.0194e-10	1.2529000000000001e-08	7.3814e-08	1.4135e-09	2.2681e-10	6.460299999999999e-09	2.3308e-10	1.0522e-10	6.5732e-08	9.016e-11	4.2966e-12	1.6890000000000002e-13	1.2759e-15	2.9973000000000002e-18	1.2615000000000001e-21	0.0	0.0	0.0
50.0	-30.0	-10.0	4.0259e-06	0.32011	0.0049548	1.2553999999999996e-10	1.5626e-05	2.0498e-06	1.4389e-12	3.6384	2.2645	1.2709	0.7556199999999998	0.23164	0.0085378	7.335099999999998e-05	4.9197e-06	1.3726e-06	3.7401000000000005e-07	9.8324e-08	2.6287e-08	8.053599999999999e-09	3.1918999999999997e-09	1.4220999999999999e-09	6.4035e-10	2.8231e-10	1.205e-10	4.9586e-11	1.9624e-11	7.4535e-12	2.7196000000000002e-12	9.5038e-13	3.1739e-13	9.9047e-14	2.8048999999999998e-14	4.8602e-15	1.0947999999999999e-16	1.1183000000000001e-17	8.7218e-19	2.8636e-20	1.9084e-21	6.349200000000001e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9873	2.2854	1.0692	0.24772	0.015046	0.00028764	2.9209e-06	1.6793000000000002e-07	4.6893e-08	1.305e-08	3.6171e-09	1.0828999999999998e-09	3.9864e-10	1.7618999999999996e-10	8.191e-11	3.797e-11	1.7232e-11	7.5905e-12	3.2321000000000003e-12	1.3269000000000001e-12	5.242800000000001e-13	1.9964000000000002e-13	7.6038e-14	2.1347e-14	4.0462e-15	3.1655999999999996e-16	1.3250000000000001e-17	1.1042e-18	1.7166e-19	6.36e-21	7.2565e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3184e-08	0.0049373	6.8211e-05	1.7e-12	0.025267	0.021413	0.0045941	0.00034965	1.1899e-05	2.2288000000000002e-07	4.1932999999999996e-09	8.667499999999999e-10	5.5481e-10	3.6986e-10	2.4045999999999996e-10	1.5178e-10	9.3056e-11	5.542e-11	3.2076e-11	-0.00033243	0.00069345	0.00039485	1.5858e-05	3.9748000000000004e-07	7.919199999999999e-09	1.2387999999999996e-10	8.8837e-12	2.9661e-12	1.1363000000000001e-12	4.6557e-13	1.9803000000000002e-13	4.6783e-14	2.9268e-14	1.1666e-14	1.0295e-15	6.4085e-17	7.7461e-18	7.0004000000000005e-19	8.744899999999998e-20	3.6863000000000005e-21	4.646e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.8221e-06	9.6834e-08	8.9382e-12	2.8912e-12	3.0337e-10	9.6953e-12	1.0039e-12	2.3279000000000002e-12	1.6989000000000002e-12	3.8849000000000004e-13	1.2609999999999998e-10	3.8753e-10	5.1908e-12	8.330000000000001e-13	2.3272e-11	8.7272e-13	3.9330000000000005e-13	3.1834999999999996e-09	4.2968e-11	1.9462e-12	3.1535e-13	2.4428e-15	1.1645000000000001e-17	3.7947e-19	1.9054000000000002e-21	0.0	0.0
60.0	-30.0	-10.0	1.0969000000000001e-07	0.11856	0.0011708	2.9438e-11	3.804e-06	5.861600000000001e-07	4.1125000000000004e-13	3.4184	2.3793	1.4866	1.0834	0.27966	0.0054331	0.00023145	9.1694e-05	3.9286e-05	1.5431e-05	5.4238e-06	1.7025e-06	4.8187e-07	1.2515e-07	3.2097e-08	9.1915e-09	3.0390999999999996e-09	1.0642e-09	3.7356e-10	1.287e-10	4.3053e-11	1.3925e-11	4.3267e-12	1.2875000000000001e-12	3.6578000000000003e-13	1.0052000000000001e-13	2.4068e-14	4.5507e-15	3.8924e-17	3.5135e-18	3.6124e-19	5.9587000000000006e-21	2.0753e-22	2.2922000000000002e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6917	2.8552	1.4628	0.27875	0.011288	0.00018158	5.4385e-06	1.9513e-06	8.6878e-07	3.6006e-07	1.3459e-07	4.507e-08	1.3599e-08	3.7443e-09	9.764499999999999e-10	2.6794e-10	8.495999999999998e-11	2.9845e-11	1.0744999999999999e-11	3.8338e-12	1.3371e-12	4.5271000000000005e-13	1.4761e-13	4.644e-14	1.4244e-14	1.2138000000000001e-15	3.8653e-17	3.8385e-18	6.3989e-20	6.8846e-21	1.0593e-21	2.5717000000000002e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9508e-10	0.0040198	4.2093e-05	1.0495000000000001e-12	0.094828	0.052652	0.0052842	0.00016018	2.7565e-06	6.3356e-08	9.2394e-09	3.4662999999999995e-09	1.4219999999999998e-09	6.711399999999999e-10	3.6092e-10	2.0106999999999998e-10	1.0981e-10	5.7692e-11	2.9064e-11	0.00031471	0.0017932	0.0007294899999999998	9.7566e-06	1.123e-07	1.8513999999999998e-09	1.8091e-10	6.1325e-11	2.0665e-11	7.1135e-12	2.6029e-12	1.0058e-12	2.207e-13	1.2797e-13	3.891e-14	1.187e-14	7.275499999999998e-16	3.0139e-17	3.0890000000000003e-18	2.5489e-19	8.951499999999998e-21	9.506e-22	1.171e-22	2.0536000000000002e-23	0.0	0.0	0.0	0.0	0.0	0.0	1.7399e-05	1.1007e-06	5.8622e-10	1.8863999999999998e-10	2.7058e-08	7.0227e-10	7.271399999999998e-11	1.4696999999999998e-10	9.214400000000001e-11	2.0992e-11	9.382599999999999e-09	3.0014e-08	3.9147e-10	6.2815e-11	1.5689999999999999e-09	4.9462999999999996e-11	2.233e-11	9.5867e-10	1.0827e-11	3.8111000000000003e-13	7.4829e-14	1.5807000000000002e-17	4.5467e-19	2.9831e-21	9.9347e-24	0.0	0.0
70.0	-30.0	-10.0	4.3311e-09	0.026786	0.00040082	1.0050999999999999e-11	1.9419e-06	2.8320000000000005e-07	1.9870000000000003e-13	4.5251	3.3553	2.2069	1.3254	0.30849	0.0086992	0.00037447	0.00014272	6.8309e-05	3.2114e-05	1.434e-05	5.9582e-06	2.2894e-06	8.1345e-07	2.6750000000000003e-07	8.129099999999998e-08	2.2722e-08	5.8082e-09	1.3522e-09	2.8561e-10	5.4832e-11	9.9452e-12	1.8809e-12	3.7706e-13	7.585499999999998e-14	1.4462e-14	1.3106e-15	7.6956e-18	1.6431e-19	7.244399999999998e-21	1.5787000000000001e-22	1.258e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3406	2.6622	1.1462	0.24106	0.012378	0.00028829	9.2524e-06	2.9743e-06	1.4457e-06	6.993600000000001e-07	3.2422000000000003e-07	1.41e-07	5.6967e-08	2.1373e-08	7.452999999999999e-09	2.4124999999999997e-09	7.2246e-10	1.9914999999999998e-10	5.031e-11	1.1641999999999999e-11	2.5426e-12	5.615500000000001e-13	1.2784e-13	2.942e-14	8.1126e-15	1.6603999999999998e-16	7.258e-18	9.5853e-20	7.7455e-21	1.6036e-22	1.3962e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3345999999999999e-11	0.0038892	5.8756e-05	1.4658e-12	0.07545799999999998	0.0352	0.0028499	9.5797e-05	2.6068e-06	6.8715e-08	1.0125e-08	4.3557e-09	1.8553999999999998e-09	7.3725e-10	2.7833e-10	1.0771e-10	4.5422e-11	2.0318e-11	9.1002e-12	0.0033578	0.0041173	0.0019553	1.5471e-05	1.0002e-07	2.1462e-09	2.943e-10	9.6348e-11	3.0272e-11	9.6798e-12	3.2982000000000002e-12	1.1963e-12	2.5230000000000005e-13	1.3436000000000002e-13	3.9343e-14	1.1031e-14	1.6822e-15	4.3469e-17	5.232700000000001e-18	6.993e-20	6.766e-21	8.6065e-22	2.5620000000000002e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3204e-05	6.804000000000001e-07	3.4495999999999996e-10	1.1025999999999999e-10	1.3119e-08	2.5667e-10	2.6575999999999998e-11	4.7923999999999997e-11	2.6523e-11	6.0424e-12	7.556599999999998e-09	1.8821e-08	1.5153e-10	2.4315e-11	5.348699999999999e-10	1.4705e-11	6.6388e-12	3.783799999999999e-09	2.0426000000000002e-12	5.2199e-14	1.0753e-14	6.6894e-19	4.6323e-21	5.479400000000002e-23	0.0	0.0	0.0
10.0	-20.0	-10.0	0.013802	0.00087777	0.00025913	6.4926e-12	0.13361	0.011036	7.747e-09	0.00039923	0.00014922	3.4206e-05	7.1956e-06	1.5407e-06	2.9009e-07	5.6582000000000003e-08	1.5594e-08	6.694899999999999e-09	3.1769999999999997e-09	1.4303e-09	5.996199999999999e-10	2.339e-10	8.494199999999998e-11	2.8749e-11	9.081e-12	2.677e-12	7.348900000000001e-13	1.9239000000000003e-13	2.0989e-14	1.8818e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2381e-06	3.7454e-06	9.083700000000001e-07	1.9538000000000002e-07	4.7817000000000004e-08	1.9191e-08	1.1733e-08	6.993299999999999e-09	3.8273999999999994e-09	1.9284999999999997e-09	8.998099999999999e-10	3.9068999999999997e-10	1.5819e-10	5.9881e-11	2.122e-11	7.0381e-12	2.1878e-12	6.358600000000001e-13	1.7749e-13	1.9321e-14	1.9328e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024981	1.5561e-05	4.6529e-06	1.1614e-13	6.871e-06	1.7834e-06	5.005400000000001e-07	2.2304000000000002e-07	1.8144000000000002e-07	1.5595000000000002e-07	1.2189e-07	8.626099999999998e-08	5.5754000000000004e-08	3.3191e-08	1.832e-08	9.4286e-09	4.5417e-09	2.0534e-09	8.747799999999998e-10	-9.6977e-05	-4.5389e-06	-1.3103e-09	2.8538e-09	1.156e-08	1.1224e-09	8.576299999999998e-10	6.0944e-10	3.9892e-10	2.4147e-10	1.3582999999999998e-10	7.1347e-11	3.5175000000000003e-12	1.6279000000000002e-12	7.047400000000001e-13	2.8412e-13	1.0106000000000001e-13	1.7216e-14	2.6228e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8319e-06	3.6764000000000003e-07	6.8577e-08	2.2439e-08	3.8626e-06	1.0593000000000001e-07	1.0968000000000001e-08	2.1007e-08	1.174e-08	2.6745e-09	3.9926000000000004e-07	3.2308e-06	5.9645e-08	9.559199999999999e-09	2.3042000000000002e-07	6.5284999999999995e-09	2.9472999999999995e-09	1.1228e-08	4.3245e-10	8.2286e-12	7.069599999999999e-14	1.7174e-18	0.0	0.0	0.0	0.0	0.0
20.0	-20.0	-10.0	0.034698	0.067709	0.017154	4.3758e-10	0.015636	0.00034797	2.4421e-10	0.050328	0.037623	0.010821	0.0016819	0.0001921	1.7319e-05	1.1883e-06	6.9585e-08	4.3589999999999995e-09	4.8962e-10	8.3079e-11	1.4237e-11	2.2297e-12	3.1188000000000003e-13	3.3666e-14	6.964799999999999e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033235	0.0029392	0.00089651	0.0001488	1.8236e-05	1.7724e-06	1.3405e-07	9.7269e-09	1.0145e-09	1.5866e-10	2.6814e-11	4.5341e-12	7.309800000000001e-13	1.1061000000000001e-13	5.3434e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00070735	0.0012862	0.00032319	8.067e-12	1.6717e-05	3.9537e-06	9.406e-07	1.0018e-06	7.4646e-07	4.6934000000000005e-07	2.5217e-07	1.1780000000000001e-07	4.842e-08	1.7631e-08	5.7093e-09	1.6485999999999999e-09	4.2511e-10	9.7972e-11	2.0227e-11	-9.9167e-05	-2.451e-06	1.2438e-08	1.4157e-06	1.1969e-06	7.860599999999998e-08	4.3945e-08	2.136e-08	9.134699999999999e-09	3.4604999999999998e-09	1.1669e-09	3.5137e-10	9.4675e-12	2.2832000000000002e-12	4.9405e-13	9.267700000000001e-14	7.83e-15	2.9187e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3725e-05	7.455099999999999e-07	6.5995e-08	2.1691e-08	2.979e-06	3.2513e-08	3.3664e-09	3.4587999999999997e-09	8.021599999999999e-10	1.8273999999999998e-10	4.8834e-07	3.2708e-06	2.3543e-08	3.7776e-09	4.9403e-08	5.7225e-10	2.5835e-10	1.0856000000000001e-07	3.3785e-09	8.3062e-12	9.8237e-15	0.0	0.0	0.0	0.0	0.0	0.0
30.0	-20.0	-10.0	0.020568	0.60455	0.078935	2.0641e-09	0.00029974	1.1703e-06	8.213e-13	1.8672	0.98666	0.38793	0.093306	0.0067309	0.00014354	3.3776e-06	8.479099999999998e-08	2.0000999999999997e-09	6.202e-11	2.6913e-12	1.1255000000000001e-13	1.8415e-15	3.3183000000000003e-18	9.0213e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.54941	0.35202	0.10009	0.0089996	0.00037021	1.3303e-05	4.5495000000000003e-07	1.6802e-08	9.3854e-10	6.0635e-11	3.3388000000000003e-12	1.5195000000000002e-13	3.0172e-15	2.3439000000000003e-18	9.6579e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033728	0.010188	0.0012257	3.0598e-11	0.00014329	2.7817e-05	7.267999999999998e-06	4.2004e-06	1.7651e-06	5.994e-07	1.6192e-07	3.4859e-08	6.036499999999999e-09	8.5097e-10	9.9453e-11	1.0019e-11	9.510400000000002e-13	9.873199999999999e-14	1.0811e-14	-0.00018283	-7.2888e-06	8.5308e-08	7.3482999999999995e-09	5.652e-10	6.153e-11	7.9715e-12	8.792500000000001e-13	5.901e-14	1.1677e-15	1.7401e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1175e-05	6.0727e-07	1.1452e-08	3.7644999999999996e-09	3.3287000000000004e-07	6.3348e-10	6.5591e-11	2.2233e-11	1.3969e-12	3.1824e-13	1.4056e-07	6.191400000000001e-07	7.350999999999998e-10	1.1796e-10	5.0216e-10	1.3801000000000001e-12	6.228800000000001e-13	2.6064000000000004e-07	1.4562999999999998e-09	8.546600000000001e-13	2.5288e-16	0.0	0.0	0.0	0.0	0.0	0.0
